code, e1, e2, p1, p2, form, floor_area, level, extract, trickle, extract2, trickle2, fans, horizon, gor_ehs,fuelpov,buildyear,tenure,agehr,rebate
I0374112,730.9270322,730.9270322,17.76660408,17.76660408,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0374410,549.8174381,549.8174381,16.25174698,16.25174698,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0381211,523.3089359,523.3089359,16.49018699,16.49018699,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatC,PrivateRented,CatF,TRUE
I0382408,468.9263806,468.9263806,16.89503653,16.89503653,SemiDetached,9,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,LocalAuthority,CatD,TRUE
I0391203,345.6122171,345.6122171,12.97932744,12.97932744,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatB,TRUE
I0391314,316.3530566,316.3530566,15.36037211,15.36037211,EndTerrace,9,4,TRUE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0391406,329.4003779,329.4003779,13.20511098,13.20511098,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
I0392108,356.3394992,356.3394992,8.930528937,8.930528937,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatD,TRUE
I0392406,357.3107728,357.3107728,16.31285482,16.31285482,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,RSL,CatF,TRUE
I0393101,609.5293863,609.5293863,21.46867843,21.46867843,Detached,9,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I0394213,70.03786863,70.03786863,10.76074697,10.76074697,PurposeBuiltFlatLowRise,8,3,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,LocalAuthority,CatE,TRUE
I0394410,91.41324633,91.41324633,9.991311734,9.991311734,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatC,TRUE
I0401211,109.3497772,109.3497772,10.12213018,10.12213018,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
I0401307,840.7012921,840.7012921,29.31709587,29.31709587,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I0402110,373.2343349,373.2343349,11.81958415,11.81958415,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0402410,257.6062762,257.6062762,18.41798498,18.41798498,PurposeBuiltFlatLowRise,8,3,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,LocalAuthority,CatE,TRUE
I0403106,589.8113649,589.8113649,18.41028807,18.41028807,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
I0403308,97.28193096,97.28193096,9.505318354,9.505318354,PurposeBuiltFlatLowRise,8,2,TRUE,TRUE,TRUE,TRUE,2,1,3,TRUE,CatB,OwnerOccupied,CatC,TRUE
I0404103,343.4358779,343.4358779,13.8143191,13.8143191,EndTerrace,8,4,FALSE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0404202,401.0256671,401.0256671,11.3637344,11.3637344,Bungalow,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,RSL,CatF,TRUE
I0412212,653.4709987,653.4709987,24.16055528,24.16055528,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatF,TRUE
I0412306,243.611031,243.611031,13.07489464,13.07489464,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatD,TRUE
I0414205,449.5229155,449.5229155,19.93894934,19.93894934,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatE,RSL,CatF,TRUE
I0414310,291.5647111,291.5647111,11.68087509,11.68087509,PurposeBuiltFlatLowRise,8,3,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I0431102,248.4053422,248.4053422,25.40952046,25.40952046,PurposeBuiltFlatLowRise,8,1,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
I0431109,140.4530209,140.4530209,16.0550859,16.0550859,PurposeBuiltFlatHighRise,8,3,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
I0432201,1137.137032,1137.137032,24.38583195,24.38583195,Detached,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0432406,234.2286767,234.2286767,23.74824468,23.74824468,PurposeBuiltFlatLowRise,8,3,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,RSL,CatB,TRUE
I0441212,291.8243976,291.8243976,9.897424747,9.897424747,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,RSL,CatC,TRUE
I0441308,191.4694511,191.4694511,10.64223363,10.64223363,PurposeBuiltFlatLowRise,8,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,RSL,CatF,TRUE
I0442113,381.407187,381.407187,15.9883905,15.9883905,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,PrivateRented,CatD,TRUE
I0442215,751.8647969,751.8647969,17.47758751,17.47758751,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatB,TRUE
I0442301,269.4871689,269.4871689,16.34662906,16.34662906,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatE,PrivateRented,CatC,TRUE
I0442323,311.7543186,311.7543186,12.44935595,12.44935595,EndTerrace,8,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
I0442401,749.1877733,749.1877733,18.57917085,18.57917085,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,LocalAuthority,CatC,TRUE
I0443203,145.5702281,145.5702281,9.190442159,9.190442159,PurposeBuiltFlatLowRise,8,3,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,RSL,CatF,TRUE
I0443324,174.0915226,174.0915226,10.61991897,10.61991897,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I0443405,559.6552467,559.6552467,17.18457808,17.18457808,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatB,PrivateRented,CatB,TRUE
I0444106,548.5107464,548.5107464,20.81022124,20.81022124,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,LocalAuthority,CatB,TRUE
I0444125,294.7081832,294.7081832,15.97559544,15.97559544,PurposeBuiltFlatLowRise,8,3,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0444402,275.8041263,275.8041263,8.670676515,8.670676515,PurposeBuiltFlatLowRise,8,1,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0451306,368.2857897,368.2857897,9.994295743,9.994295743,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I0452207,223.0758674,223.0758674,8.76872823,8.76872823,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I0452408,440.0520164,440.0520164,14.54308651,14.54308651,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0453202,215.1147257,215.1147257,11.12215432,11.12215432,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatD,OwnerOccupied,CatE,TRUE
I0453207,384.5167317,384.5167317,21.68541143,21.68541143,PurposeBuiltFlatLowRise,8,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0454118,164.1586581,164.1586581,12.21484173,12.21484173,PurposeBuiltFlatLowRise,8,2,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatF,TRUE
I0454401,336.9770957,336.9770957,10.02233814,10.02233814,PurposeBuiltFlatLowRise,8,2,TRUE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatA,PrivateRented,CatF,TRUE
I0454418,448.2257023,448.2257023,16.80764758,16.80764758,MidTerrace,8,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0463303,453.5361694,453.5361694,16.73708955,16.73708955,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0464104,154.2199311,154.2199311,16.67780634,16.67780634,PurposeBuiltFlatLowRise,8,3,TRUE,TRUE,TRUE,TRUE,1,1,3,TRUE,CatC,RSL,CatC,TRUE
I0464304,125.3947488,125.3947488,12.02368374,12.02368374,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0464414,367.2056838,367.2056838,10.91043807,10.91043807,PurposeBuiltFlatHighRise,8,1,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0481216,342.6547525,342.6547525,24.50921509,24.50921509,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0481309,504.5631112,504.5631112,14.89675917,14.89675917,MidTerrace,8,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
I0481406,64.15995855,64.15995855,16.64647877,16.64647877,PurposeBuiltFlatHighRise,8,3,TRUE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatF,OwnerOccupied,CatB,TRUE
I0482105,121.7695164,121.7695164,17.29345614,17.29345614,PurposeBuiltFlatHighRise,8,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatC,TRUE
I0483309,543.5506492,543.5506492,10.89156694,10.89156694,PurposeBuiltFlatLowRise,8,1,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,RSL,CatA,TRUE
I0484306,333.7034307,333.7034307,15.60089412,15.60089412,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatF,PrivateRented,CatA,TRUE
I0484317,189.9847434,189.9847434,19.12754498,19.12754498,PurposeBuiltFlatLowRise,8,3,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0492114,357.5391536,357.5391536,15.77069552,15.77069552,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,TRUE,CatE,OwnerOccupied,CatD,TRUE
I0492214,390.8875387,390.8875387,16.99799957,16.99799957,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0494105,399.8051069,399.8051069,16.44307006,16.44307006,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,RSL,CatD,TRUE
I0494215,687.7644399,687.7644399,14.15891072,14.15891072,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0502211,326.8160813,326.8160813,13.91162378,13.91162378,MidTerrace,7,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,PrivateRented,CatD,TRUE
I0502406,418.2399416,418.2399416,16.41485577,16.41485577,MidTerrace,8,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,RSL,CatF,TRUE
I0504109,425.9403683,425.9403683,15.02772683,15.02772683,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,PrivateRented,CatC,TRUE
I0504211,421.9188062,421.9188062,15.21227741,15.21227741,EndTerrace,8,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
I0511102,301.8046037,301.8046037,12.37427454,12.37427454,MidTerrace,7,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
I0512113,156.5072397,156.5072397,7.911341447,7.911341447,Bungalow,7,4,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0512411,540.3968416,540.3968416,17.50611054,17.50611054,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0513409,357.6880589,357.6880589,18.17523156,18.17523156,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,LocalAuthority,CatC,TRUE
I0514211,843.7879954,843.7879954,12.05304575,12.05304575,Bungalow,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0521105,665.2397615,665.2397615,19.45379489,19.45379489,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0522308,404.4535942,404.4535942,9.699616914,9.699616914,PurposeBuiltFlatLowRise,7,2,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatB,OwnerOccupied,CatE,TRUE
I0531403,697.6051786,697.6051786,13.72539832,13.72539832,Detached,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0532414,120.9836578,120.9836578,10.17058219,10.17058219,PurposeBuiltFlatLowRise,7,1,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatF,RSL,CatC,TRUE
I0533203,306.8597491,306.8597491,12.91344907,12.91344907,MidTerrace,7,4,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0541302,197.3642587,197.3642587,8.451205279,8.451205279,PurposeBuiltFlatLowRise,7,1,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0541414,854.8952072,854.8952072,15.89496374,15.89496374,Detached,7,4,TRUE,TRUE,TRUE,TRUE,1,1,3,FALSE,CatB,OwnerOccupied,CatC,TRUE
I0542413,202.3739254,202.3739254,13.8050654,13.8050654,MidTerrace,7,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
I0543109,685.0712724,685.0712724,13.88987296,13.88987296,Detached,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,LocalAuthority,CatF,TRUE
I0543414,702.4667381,702.4667381,18.79709432,18.79709432,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,PrivateRented,CatC,TRUE
I0544214,1406.676558,1406.676558,17.37882198,17.37882198,Detached,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0544301,1231.54831,1231.54831,23.87817632,23.87817632,Detached,7,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0551403,306.9971757,306.9971757,14.66505668,14.66505668,PurposeBuiltFlatLowRise,7,2,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0552301,343.3278989,343.3278989,15.486784,15.486784,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0553408,319.8448864,319.8448864,12.06883321,12.06883321,MidTerrace,7,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatB,TRUE
I0554310,337.6174047,337.6174047,13.7582623,13.7582623,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0554407,419.4997394,419.4997394,14.96190705,14.96190705,Detached,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,LocalAuthority,CatE,TRUE
I0561301,402.8043259,402.8043259,16.050539,16.050539,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
I0561313,932.811931,932.811931,18.47189396,18.47189396,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,RSL,CatC,TRUE
I0561403,320.6529005,320.6529005,14.90212719,14.90212719,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0563110,747.7446376,747.7446376,18.45903536,18.45903536,EndTerrace,7,4,TRUE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0564102,766.9170547,766.9170547,15.98215092,15.98215092,Detached,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
I0571206,1157.477398,1157.477398,30,30,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0572109,1040.517675,1040.517675,21.19114352,21.19114352,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatB,PrivateRented,CatC,TRUE
I0572207,413.1814159,413.1814159,14.13616066,14.13616066,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I0572401,656.1327382,656.1327382,23.80663094,23.80663094,Detached,7,4,TRUE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,PrivateRented,CatB,TRUE
I0573306,644.8945622,644.8945622,14.44672637,14.44672637,Detached,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0574301,232.0113067,232.0113067,12.4216081,12.4216081,PurposeBuiltFlatLowRise,7,2,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I0574409,381.0906951,381.0906951,24.50402853,24.50402853,Detached,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,PrivateRented,CatF,TRUE
I0581304,585.3421782,585.3421782,15.33118082,15.33118082,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0582206,565.6785417,565.6785417,17.50421626,17.50421626,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatB,OwnerOccupied,CatD,TRUE
I0582210,537.7003302,537.7003302,16.14535641,16.14535641,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
I0583206,321.5850649,321.5850649,18.01576666,18.01576666,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatD,TRUE
I0583310,161.2554498,161.2554498,12.70398758,12.70398758,PurposeBuiltFlatLowRise,7,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0583408,297.6124646,297.6124646,13.57001127,13.57001127,EndTerrace,7,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0584216,386.1337423,386.1337423,17.17112423,17.17112423,MidTerrace,7,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
I0591102,418.2345326,418.2345326,16.38059949,16.38059949,EndTerrace,9,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
I0591403,686.2459887,686.2459887,19.39254434,19.39254434,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatA,PrivateRented,CatA,TRUE
I0592301,661.8349408,661.8349408,16.2741468,16.2741468,MidTerrace,9,4,TRUE,TRUE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0593202,1034.838459,1034.838459,18.47685491,18.47685491,Detached,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0593407,559.6727539,559.6727539,17.65284007,17.65284007,MidTerrace,9,4,TRUE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatC,TRUE
I0594402,663.2952813,663.2952813,13.51224709,13.51224709,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I0601206,474.9724288,474.9724288,14.77794545,14.77794545,Detached,9,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0601405,427.9406185,427.9406185,14.62400467,14.62400467,EndTerrace,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0603103,517.2637773,517.2637773,18.02861165,18.02861165,SemiDetached,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0603207,390.4813357,390.4813357,20.36648311,20.36648311,PurposeBuiltFlatLowRise,9,2,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,PrivateRented,CatC,TRUE
I0603210,662.0815382,662.0815382,26.78150835,26.78150835,Detached,9,4,TRUE,TRUE,TRUE,TRUE,5,1,3,FALSE,CatF,RSL,CatD,TRUE
I0603309,423.1845577,423.1845577,13.17663011,13.17663011,Detached,9,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatD,TRUE
I0611109,1119.975839,1119.975839,11.60970467,11.60970467,Bungalow,9,4,TRUE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatE,OwnerOccupied,CatD,TRUE
I0611402,427.6015713,427.6015713,17.02344063,17.02344063,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0612107,1281.419204,1281.419204,22.41757218,22.41757218,Detached,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,PrivateRented,CatC,TRUE
I0612109,483.8930668,483.8930668,16.04850818,16.04850818,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatB,LocalAuthority,CatF,TRUE
I0612112,621.2669645,621.2669645,12.69860443,12.69860443,Detached,9,4,FALSE,FALSE,TRUE,TRUE,3,1,3,TRUE,CatB,OwnerOccupied,CatF,TRUE
I0613113,586.9191864,586.9191864,18.70039812,18.70039812,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatF,TRUE
I0613308,444.2245074,444.2245074,16.87476286,16.87476286,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0614202,991.8916256,991.8916256,18.80245667,18.80245667,Detached,9,4,TRUE,TRUE,TRUE,TRUE,2,1,3,FALSE,CatA,OwnerOccupied,CatE,TRUE
I0621109,276.7986977,276.7986977,12.29041196,12.29041196,EndTerrace,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0621311,418.5406963,418.5406963,17.08631816,17.08631816,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,FALSE,CatD,OwnerOccupied,CatB,TRUE
I0622303,802.9897073,802.9897073,19.3845575,19.3845575,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatC,OwnerOccupied,CatE,TRUE
I0624416,575.3282632,575.3282632,15.89188902,15.89188902,MidTerrace,9,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatA,OwnerOccupied,CatD,TRUE
I0632205,1668.201513,1668.201513,21.57165762,21.57165762,Detached,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatF,OwnerOccupied,CatD,TRUE
I0633215,694.5022996,694.5022996,19.59717302,19.59717302,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatC,OwnerOccupied,CatF,TRUE
I0633412,587.5892106,587.5892106,15.8054252,15.8054252,EndTerrace,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatE,OwnerOccupied,CatF,TRUE
I0634312,351.3425236,351.3425236,15.00553929,15.00553929,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatA,OwnerOccupied,CatC,TRUE
I0641109,346.6966283,346.6966283,15.68450188,15.68450188,MidTerrace,10,4,FALSE,TRUE,TRUE,TRUE,3,1,3,FALSE,CatA,PrivateRented,CatB,TRUE
I0642412,356.0473937,356.0473937,14.84511473,14.84511473,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatF,TRUE
I0643308,455.6456851,455.6456851,17.29442948,17.29442948,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,2,1,3,FALSE,CatE,OwnerOccupied,CatB,TRUE
I0651211,274.7507358,274.7507358,9.446424745,9.446424745,PurposeBuiltFlatLowRise,10,3,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatF,OwnerOccupied,CatC,TRUE
I0651213,622.6585976,622.6585976,17.7015098,17.7015098,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,TRUE,CatA,OwnerOccupied,CatE,TRUE
I0651401,383.0167678,383.0167678,16.76925302,16.76925302,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatA,OwnerOccupied,CatF,TRUE
I0652211,385.899189,385.899189,18.64796842,18.64796842,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,3,1,3,FALSE,CatD,OwnerOccupied,CatC,TRUE
I0653104,363.5584945,363.5584945,15.68792821,15.68792821,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,1,1,3,TRUE,CatC,OwnerOccupied,CatC,TRUE
I0654402,343.6333001,343.6333001,18.14057684,18.14057684,MidTerrace,10,4,FALSE,FALSE,TRUE,TRUE,4,1,3,FALSE,CatD,OwnerOccupied,CatE,TRUE
I0654409,325.73159,325.73159,14.39233144,14.39233144,MidTerrace,10,4,TRUE,TRUE,TRUE,TRUE,5,1,3,TRUE,CatC,OwnerOccupied,CatD,TRUE
I0661111,416.8397666,416.8397666,15.13175626,15.13175626,Detached,10,4,FALSE,FALSE,TRUE,TRUE,5,1,3,FALSE,CatF,PrivateRented,CatC,TRUE
